644,FALSO
645,FALSO
646,FALSO
647,GUATEMALA_AMATITLAN_LAGO DE AMATITLAN
648,GUATEMALA_AMATITLAN_LAGO DE AMATITLAN
649,GUATEMALA_AMATITLAN_LAGO DE AMATITLAN
650,FALSO
651,FALSO
652,FALSO
653,FALSO
654,FALSO
655,RETALHULEU_CHAMPERICO_LA PLAYA CHAMPERICO
656,RETALHULEU_CHAMPERICO_LA PLAYA CHAMPERICO
657,SOLOLÁ_SAN LUCAS TOLIMAN_LAGO DE ATITLAN
658,SOLOLÁ_SAN LUCAS TOLIMAN_LAGO DE ATITLAN
659,ESCUINTLA_TIQUISATE_EL SEMILLERO
660,ESCUINTLA_TIQUISATE_EL SEMILLERO
661,FALSO
662,FALSO
663,RETALHULEU_CHAMPERICO_CHAMPERICO PUERTO
664,RETALHULEU_CHAMPERICO_CHAMPERICO PUERTO
665,SOLOLÁ_SOLOLA_LAGO DE ATITLAN
666,SOLOLÁ_SOLOLA_LAGO DE ATITLAN
667,ESCUINTLA_MONTERRICO_999
668,ESCUINTLA_MONTERRICO_999
669,SACATEPEQUEZ_ANTIGUA GUATEMALA_ANTIGUA
670,SACATEPEQUEZ_ANTIGUA GUATEMALA_ANTIGUA
671,SOLOLÁ_PANAJACHEL_LAGO DE ATITLAN
672,SOLOLÁ_PANAJACHEL_LAGO DE ATITLAN
673,FALSO
674,FALSO
675,SACATEPEQUEZ_ANTIGUA GUATEMALA_CENTRO HISTORICO
676,SACATEPEQUEZ_ANTIGUA GUATEMALA_CENTRO HISTORICO
677,ESCUINTLA_SAN JOS!_PUERTO SAN JOS!
678,ESCUINTLA_SAN JOS!_PUERTO SAN JOS!
679,SUCHITEPEQUEZ_SAN ANTONIO SUCHITEPEQUEZ_PLAZA CENTRAL
680,SUCHITEPEQUEZ_SAN ANTONIO SUCHITEPEQUEZ_PLAZA CENTRAL
681,SUCHITEPEQUEZ_SAN ANTONIO SUCHITEPEQUEZ_PLAZA CENTRAL
682,FALSO
683,FALSO
684,FALSO
685,FALSO
686,FALSO
687,QUETZLATENANGO_ZUNIL_GEORGINAS
688,QUETZLATENANGO_ZUNIL_GEORGINAS
689,SACATEPEQUEZ_SAN LUCAS_IGLESIA SALON DEL REINO
690,SACATEPEQUEZ_SAN LUCAS_IGLESIA SALON DEL REINO
691,GUATEMALA_FRAIJANES_FRAIJANES
692,GUATEMALA_FRAIJANES_FRAIJANES
693,SACATEPEQUEZ_ANTIGUA GUATEMALA_ANTIGUA
694,SACATEPEQUEZ_ANTIGUA GUATEMALA_ANTIGUA
695,SACATEPEQUEZ_ANTIGUA GUATEMALA_CENTRO HISTORICO
696,SACATEPEQUEZ_ANTIGUA GUATEMALA_CENTRO HISTORICO
697,FALSO
698,FALSO
699,FALSO
700,CHIMALTENANGO_TECPAN_TECPAN
701,CHIMALTENANGO_TECPAN_TECPAN
702,FALSO
703,FALSO
704,FALSO
705,SACATEPEQUEZ_SAN LUCAS_SAN LUCAS
706,SACATEPEQUEZ_SAN LUCAS_SAN LUCAS
707,SACATEPEQUEZ_ANTIGUA GUATEMALA_ANTIGUA GUATEMALA
708,SACATEPEQUEZ_ANTIGUA GUATEMALA_ANTIGUA GUATEMALA
709,SACATEPEQUEZ_ANTIGUA GUATEMALA_ANTIGUA GUATEMALA
710,FALSO
711,FALSO
712,FALSO
713,FALSO
714,FALSO
715,FALSO
716,JUTIAPA_MOYUTA_ARENAL
717,JUTIAPA_MOYUTA_ARENAL
718,FALSO
719,FALSO
720,QUETZLATENANGO_XELA_PARQUE CENTRAL DE XELA
721,QUETZLATENANGO_XELA_PARQUE CENTRAL DE XELA
722,QUETZLATENANGO_QUTZALTENANGO_CENTRO HISTORICO
723,QUETZLATENANGO_QUTZALTENANGO_CENTRO HISTORICO
724,"SACATEPEQUEZ_ANTIGUA GUATEMALA_IGLESIA SAN FELIPE, EL MIRADOR"
725,"SACATEPEQUEZ_ANTIGUA GUATEMALA_IGLESIA SAN FELIPE, EL MIRADOR"
726,FALSO
727,FALSO
728,FALSO
729,QUETZLATENANGO_QUTZALTENANGO_VISITAR PUEBLO
730,QUETZLATENANGO_QUTZALTENANGO_VISITAR PUEBLO
731,FALSO
732,FALSO
733,FALSO
734,FALSO
735,JUTIAPA_JUTIAPA_LAHO IPALA
736,JUTIAPA_JUTIAPA_LAHO IPALA
737,FALSO
738,FALSO
739,FALSO
740,FALSO
741,FALSO
742,FALSO
743,FALSO
744,FALSO
745,FALSO
746,FALSO
747,FALSO
748,FALSO
749,FALSO
750,ESCUINTLA_ESCUINTLA_AUTO ZAFARI CHAPIN
751,ESCUINTLA_ESCUINTLA_AUTO ZAFARI CHAPIN
752,FALSO
753,FALSO
754,FALSO
755,ESCUINTLA_PUERTO IZTAPA_PLAYAS
756,ESCUINTLA_PUERTO IZTAPA_PLAYAS
757,FALSO
758,FALSO
759,FALSO
760,SACATEPEQUEZ_ANTIGUA GUATEMALA_CENTRO HISTORICO
761,SACATEPEQUEZ_ANTIGUA GUATEMALA_CENTRO HISTORICO
762,ESCUINTLA_SAN JOSE_PUERTO SAN JOSE
763,ESCUINTLA_SAN JOSE_PUERTO SAN JOSE
764,SACATEPEQUEZ_ANTIGUA GUATEMALA_FINCA COLOMBIA
765,SACATEPEQUEZ_ANTIGUA GUATEMALA_FINCA COLOMBIA
766,SACATEPEQUEZ_ANTIGUA GUATEMALA_FINCA COLOMBIA
767,SACATEPEQUEZ_ANTIGUA GUATEMALA_ANTIGUA GUATEMALA
768,SACATEPEQUEZ_ANTIGUA GUATEMALA_ANTIGUA GUATEMALA
769,QUICHE_CHICHICASTENANGO_CHICHICASTENANGO
770,QUICHE_CHICHICASTENANGO_CHICHICASTENANGO
771,FALSO
772,FALSO
773,CHIMALTENANGO_TECPAN_TECPAN
774,CHIMALTENANGO_TECPAN_TECPAN
775,ESCUINTLA_SAN JOSE_PUERTO SAN JOSE
776,ESCUINTLA_SAN JOSE_PUERTO SAN JOSE
777,FALSO
778,FALSO
779,SACATEPEQUEZ_SAN BARTOLOME MILPAS ALTAS_SAN BARTOLOME MILPAS ALTAS
780,SACATEPEQUEZ_SAN BARTOLOME MILPAS ALTAS_SAN BARTOLOME MILPAS ALTAS
781,SACATEPEQUEZ_SAN BARTOLOME MILPAS ALTAS_SAN BARTOLOME MILPAS ALTAS
782,SUCHITEPEQUEZ_MAZATENANGO_VISITAR PUEBLO
783,SUCHITEPEQUEZ_MAZATENANGO_VISITAR PUEBLO
784,RETALHULEU_SAN ANDRES VILLA SECA_PLAYA TULATE
785,RETALHULEU_SAN ANDRES VILLA SECA_PLAYA TULATE
786,QUETZLATENANGO_QUETZALTENANGO_CENTRO HISTORICO
787,QUETZLATENANGO_QUETZALTENANGO_CENTRO HISTORICO
788,FALSO
789,FALSO
790,FALSO
791,FALSO
792,ESCUINTLA_EZTAPA_RIO MARIA LINDA
793,ESCUINTLA_EZTAPA_RIO MARIA LINDA
794,ESCUINTLA_EZTAPA_RIO MARIA LINDA
795,FALSO
796,FALSO
797,FALSO
798,FALSO
799,FALSO
800,FALSO
801,FALSO
802,FALSO
803,SACATEPEQUEZ_ANTIGUA GUATEMALA_CERRO DE LA CRUZ
804,SACATEPEQUEZ_ANTIGUA GUATEMALA_CERRO DE LA CRUZ
805,FALSO
806,FALSO
807,ESCUINTLA_ESCUINTLA_ESCUINTLA
808,ESCUINTLA_ESCUINTLA_ESCUINTLA
809,ESCUINTLA_ESCUINTLA_ESCUINTLA
810,SUCHITEPEQUEZ_PATULULAL_PATULUL
811,SUCHITEPEQUEZ_PATULULAL_PATULUL
812,SUCHITEPEQUEZ_PATULULAL_PATULUL
813,FALSO
814,FALSO
815,FALSO
816,FALSO
817,GUATEMALA_GUATEMALA_ZOOLOGICO LA AURORA
818,GUATEMALA_GUATEMALA_ZOOLOGICO LA AURORA
819,SACATEPEQUEZ_ANTIGUA GUATEMALA_CENTRO HISTORICO
820,SACATEPEQUEZ_ANTIGUA GUATEMALA_CENTRO HISTORICO
821,SANTA ROSA_ORATORIO_ORATORIO
822,SANTA ROSA_ORATORIO_ORATORIO
823,QUETZLATENANGO_COLOMBA COSTACUCA_COLOMBA COSTA CUCA
824,QUETZLATENANGO_COLOMBA COSTACUCA_COLOMBA COSTA CUCA
825,FALSO
826,FALSO
827,FALSO
828,FALSO
829,FALSO
830,GUATEMALA_GUATEMALA_IRTRA PETAPA
831,GUATEMALA_GUATEMALA_IRTRA PETAPA
832,FALSO
833,FALSO
834,FALSO
835,FALSO
836,FALSO
837,FALSO
838,FALSO
839,FALSO
840,FALSO
841,CHIMALTENANGO_CHIMALTENANGO_PARQUE CENTRAL
842,CHIMALTENANGO_CHIMALTENANGO_PARQUE CENTRAL
843,"GUATEMALA_GUATEMALA_CATEDRAL, PARQUE CENTRAL"
844,"GUATEMALA_GUATEMALA_CATEDRAL, PARQUE CENTRAL"
845,"GUATEMALA_GUATEMALA_CATEDRAL, PARQUE CENTRAL"
846,SACATEPEQUEZ_ANTIGUA_CENTRO HISTORICO
847,SACATEPEQUEZ_ANTIGUA_CENTRO HISTORICO
848,GUATEMALA_GUATEMALA_IRTRA PETAPA
849,GUATEMALA_GUATEMALA_IRTRA PETAPA
850,FALSO
851,FALSO
852,GUATEMALA_GUATEMALA_IRTRA
853,GUATEMALA_GUATEMALA_IRTRA
854,ESCUINTLA_PUERTO DE SAN JOSE_PLAYA
855,ESCUINTLA_PUERTO DE SAN JOSE_PLAYA
856,SOLOLÁ_SANTIAGO ATITLAN_LAGO
857,SOLOLÁ_SANTIAGO ATITLAN_LAGO
858,FALSO
859,FALSO
860,GUATEMALA_GUATEMALA_ZOOLOGICO
861,GUATEMALA_GUATEMALA_ZOOLOGICO
862,GUATEMALA_GUATEMALA_ZOOLOGICO
863,FALSO
864,FALSO
865,FALSO
866,CHIMALTENANGO_SAN MARTIN_SAN MARTIN LA LIBERTAD
867,CHIMALTENANGO_SAN MARTIN_SAN MARTIN LA LIBERTAD
868,FALSO
869,FALSO
870,RETALHULEU_SANTA CRUZ MULU!_IRTRA DE REU
871,RETALHULEU_SANTA CRUZ MULU!_IRTRA DE REU
872,GUATEMALA_PETAPA_IRTRA PETAPA
873,GUATEMALA_PETAPA_IRTRA PETAPA
874,GUATEMALA_GUATEMALA_ZOOLOGICO
875,GUATEMALA_GUATEMALA_ZOOLOGICO
876,QUETZLATENANGO_QUETZALTENANGO_A LA FERIA AL CENTRO
877,QUETZLATENANGO_QUETZALTENANGO_A LA FERIA AL CENTRO
878,JUTIAPA_JUTIAPA_HOTEL ARENA Y SOL
879,JUTIAPA_JUTIAPA_HOTEL ARENA Y SOL
880,JUTIAPA_JUTIAPA_HOTEL ARENA Y SOL
881,FALSO
882,FALSO
883,FALSO
884,FALSO
885,FALSO
886,FALSO
887,FALSO
888,FALSO
889,GUATEMALA_AMATITLAN_ROCA ARENA AMATITLAN
890,GUATEMALA_AMATITLAN_ROCA ARENA AMATITLAN
891,ZACAPA_RIO HONDO_VALLE DORADO
892,ZACAPA_RIO HONDO_VALLE DORADO
893,FALSO
894,FALSO
895,FALSO
896,FALSO
897,FALSO
898,PETEN_SAYAXCHE_RIO LA PASION
899,PETEN_SAYAXCHE_RIO LA PASION
900,GUATEMALA_GUATEMALA_6TA. AVENIDA
901,GUATEMALA_GUATEMALA_6TA. AVENIDA
902,FALSO
903,FALSO
904,FALSO
905,IZABAL_PUERTO BARRIOS_LA POZA AZUL
906,IZABAL_PUERTO BARRIOS_LA POZA AZUL
907,CHIQUMULA_CHIQUIMULA_LOS LAURELES
908,CHIQUMULA_CHIQUIMULA_LOS LAURELES
909,FALSO
910,FALSO
911,FALSO
912,PETEN_FLORES_TIKAL
913,PETEN_FLORES_TIKAL
914,PETEN_POPTUN_FINCA
915,PETEN_POPTUN_FINCA
916,PETEN_SAN ANDRES_PARQUE ACUATICO
917,PETEN_SAN ANDRES_PARQUE ACUATICO
918,FALSO
919,FALSO
920,FALSO
921,FALSO
922,FALSO
923,FALSO
924,FALSO
925,FALSO
926,PETEN_POPTUN_VISITA FAMILIAR
927,PETEN_POPTUN_VISITA FAMILIAR
928,PETEN_POPTUN_VISITA FAMILIAR
929,FALSO
930,FALSO
931,PETEN_FLORES_CUMPLEA!OS
932,PETEN_FLORES_CUMPLEA!OS
933,PETEN_SAYAXCHE_POZO AZUL
934,PETEN_SAYAXCHE_POZO AZUL
935,PETEN_SAYAXCHE_POZO AZUL
936,PETEN_SANTA ANA_RIVERSAI
937,PETEN_SANTA ANA_RIVERSAI
938,PETEN_SAN JOSE_PLAYA
939,PETEN_SAN JOSE_PLAYA
940,FALSO
941,FALSO
942,ZACAPA_RIO HONDO_VALLE DORADO
943,ZACAPA_RIO HONDO_VALLE DORADO
944,IZABAL_MORALES_MARISCOS
945,IZABAL_MORALES_MARISCOS
946,FALSO
947,FALSO
948,FALSO
949,FALSO
950,FALSO
951,FALSO
952,FALSO
953,FALSO
954,ZACAPA_RIO HONDO_VALLE DORADO
955,ZACAPA_RIO HONDO_VALLE DORADO
956,FALSO
957,FALSO
958,FALSO
959,IZABAL_MORALES_PISCINAS
960,IZABAL_MORALES_PISCINAS
961,FALSO
962,FALSO
963,FALSO
964,FALSO
965,FALSO
966,FALSO
967,FALSO
968,IZABAL_AMATES_PLAYA DORADA
969,IZABAL_AMATES_PLAYA DORADA
970,IZABAL_LIVINGSTON_CASTILLO DE SAN FELIPE
971,IZABAL_LIVINGSTON_CASTILLO DE SAN FELIPE
972,PETEN_SAYAXCHE_VISITAR FAMILIAR
973,PETEN_SAYAXCHE_VISITAR FAMILIAR
974,PETEN_SAYAXCHE_VISITAR FAMILIAR
975,PETEN_FLORES_TIKAL
976,PETEN_FLORES_TIKAL
977,FALSO
978,FALSO
979,FALSO
980,FALSO
981,FALSO
982,FALSO
983,PETEN_POPTUN_FINCA LA CALERA
984,PETEN_POPTUN_FINCA LA CALERA
985,FALSO
986,FALSO
987,FALSO
988,FALSO
989,FALSO
990,FALSO
991,FALSO
992,PETEN_FLORES_PETENCITO ZOOLOGICO
993,PETEN_FLORES_PETENCITO ZOOLOGICO
994,PETEN_FLORES TIKAL_TIKAL
995,PETEN_FLORES TIKAL_TIKAL
996,PETEN_LAS CRUCES_YAXTURILA
997,PETEN_LAS CRUCES_YAXTURILA
998,PETEN_SANTA ANA_COTOC
999,PETEN_SANTA ANA_COTOC
1000,PETEN_FLORES_TIKAL
1001,PETEN_FLORES_TIKAL
1002,PETEN_FLORES_TIKAL
1003,PETEN_FLORES_TIKAL
1004,PETEN_FLORES_TIKAL
1005,PETEN_LAS CRUCES_YAXTUNILA
1006,PETEN_LAS CRUCES_YAXTUNILA
1007,PETEN_FLORES_LAGO PETEN ITZA
1008,PETEN_FLORES_LAGO PETEN ITZA
1009,PETEN_SAN FRANCISCO_VISITA FAMILIAR
1010,PETEN_SAN FRANCISCO_VISITA FAMILIAR
1011,PETEN_SANTA ELENA_CHECHENAL PLAYA ECOLOGICO
1012,PETEN_SANTA ELENA_CHECHENAL PLAYA ECOLOGICO
1013,FALSO
1014,FALSO
1015,FALSO
1016,GUATEMALA_GUATEMALA_CENTRO COMERCIAL
1017,GUATEMALA_GUATEMALA_CENTRO COMERCIAL
1018,TOTONICAPAN_SAN FRANCISCO EL ALTO TOTONICAPAN_CONOCER EL LUGAR
1019,TOTONICAPAN_SAN FRANCISCO EL ALTO TOTONICAPAN_CONOCER EL LUGAR
1020,SUCHITEPEQUEZ_MAZATENANGO_MAZATENANGO
1021,SUCHITEPEQUEZ_MAZATENANGO_MAZATENANGO
1022,SACATEPEQUEZ_ANTIGUA GUATEMALA_IGLESIA DEL HERMANO PEDRO
1023,SACATEPEQUEZ_ANTIGUA GUATEMALA_IGLESIA DEL HERMANO PEDRO
1024,FALSO
1025,FALSO
1026,FALSO
1027,SACATEPEQUEZ_ANTIGUA GUATEMALA_CENTRO HISTORICO
1028,SACATEPEQUEZ_ANTIGUA GUATEMALA_CENTRO HISTORICO
1029,SACATEPEQUEZ_ANTIGUA GUATEMALA_CENTRO HISTORICO
1030,SACATEPEQUEZ_ANTIGUA GUATEMALA_CENTRO HISTORICO
1031,SACATEPEQUEZ_ANTIGUA GUATEMALA_EL TENEDOR
1032,SACATEPEQUEZ_ANTIGUA GUATEMALA_EL TENEDOR
1033,SACATEPEQUEZ_ANTIGUA GUATEMALA_EL TENEDOR
1034,GUATEMALA_SAN MIGUEL PETAPA_SAN MIGUEL PETAPA
1035,GUATEMALA_SAN MIGUEL PETAPA_SAN MIGUEL PETAPA
1036,SACATEPEQUEZ_ANTIGUA GUATEMALA_ANTIGUA GUATEMALA
1037,SACATEPEQUEZ_ANTIGUA GUATEMALA_ANTIGUA GUATEMALA
1038,FALSO
1039,FALSO
1040,FALSO
1041,FALSO
1042,MAZATENANGO_MAZATENANGO_CARNAVAL
1043,MAZATENANGO_MAZATENANGO_CARNAVAL
1044,MAZATENANGO_MAZATENANGO_CARNAVAL
1045,FALSO
1046,FALSO
1047,FALSO
1048,FALSO
1049,FALSO
1050,FALSO
1051,FALSO
1052,FALSO
1053,FALSO
1054,SOLOLÁ_SOLOLA_PANAJACHEL
1055,SOLOLÁ_SOLOLA_PANAJACHEL
1056,ESCUINTLA_ESCUINTLA_ESCUINTLA
1057,ESCUINTLA_ESCUINTLA_ESCUINTLA
1058,GUATEMALA_GUATEMALA_MERCADO CENTRAL
1059,GUATEMALA_GUATEMALA_MERCADO CENTRAL
1060,ESCUINTLA_SIPACATE_PLAYA
1061,ESCUINTLA_SIPACATE_PLAYA
1062,SACATEPEQUEZ_ANTIGUA GUATEMALA_ANTIGUA GUATEMALA
1063,SACATEPEQUEZ_ANTIGUA GUATEMALA_ANTIGUA GUATEMALA
1064,SACATEPEQUEZ_ANTIGUA GUATEMALA_ANTIGUA GUATEMALA
1065,FALSO
1066,FALSO
1067,ESCUINTLA_SANTA LUCIA_SANTA LUCIA
1068,ESCUINTLA_SANTA LUCIA_SANTA LUCIA
1069,ESCUINTLA_SANTA LUCIA_SANTA LUCIA
1070,SACATEPEQUEZ_ANTIGUA_CENTRO HISTORICO
1071,SACATEPEQUEZ_ANTIGUA_CENTRO HISTORICO
1072,SACATEPEQUEZ_ANTIGUA_CENTRO HISTORICO
1073,SOLOLÁ_SAN LUCAS_SAN LUCAS
1074,SOLOLÁ_SAN LUCAS_SAN LUCAS
1075,FALSO
1076,FALSO
1077,FALSO
1078,FALSO
1079,FALSO
1080,SOLOLÁ_PANAJACHEL_LAGO
1081,SOLOLÁ_PANAJACHEL_LAGO
1082,FALSO
1083,FALSO
1084,RETALHULEU_CHAMPERICO_PLAYA
1085,RETALHULEU_CHAMPERICO_PLAYA
1086,FALSO
1087,FALSO
1088,FALSO
1089,FALSO
1090,FALSO
1091,FALSO
1092,SANTA ROSA_CHIQUIMULILLA_PARQUE TEMATICO H2OLAS
1093,SANTA ROSA_CHIQUIMULILLA_PARQUE TEMATICO H2OLAS
1094,FALSO
1095,FALSO
1096,ESCUINTLA_SIPACATE_PALAMA BLANCA
1097,ESCUINTLA_SIPACATE_PALAMA BLANCA
1098,QUETZLATENANGO_QUETZALTENANGO_CENTRO HISTORICO
1099,QUETZLATENANGO_QUETZALTENANGO_CENTRO HISTORICO
1100,RETALHULEU_RETALHULEU_IRTRA
1101,RETALHULEU_RETALHULEU_IRTRA
1102,RETALHULEU_RETALHULEU_IRTRA
1103,QUETZLATENANGO_QUETZALTENANGO_QUETZALTENANGO
1104,QUETZLATENANGO_QUETZALTENANGO_QUETZALTENANGO
1105,RETALHULEU_SAN FELIPE_SAN FELIPE
1106,RETALHULEU_SAN FELIPE_SAN FELIPE
1107,FALSO
1108,FALSO
1109,QUETZLATENANGO_QUETZALTENANGO_QUETZALTENANGO
1110,QUETZLATENANGO_QUETZALTENANGO_QUETZALTENANGO
1111,FALSO
1112,FALSO
1113,FALSO
1114,FALSO
1115,TOTONICAPAN_SAN FRANCISCO EL ALTO_VISITA A PUEBLOS
1116,TOTONICAPAN_SAN FRANCISCO EL ALTO_VISITA A PUEBLOS
1117,ESCUINTLA_SIPACATE_RAMA BLANCA
1118,ESCUINTLA_SIPACATE_RAMA BLANCA
1119,ESCUINTLA_SIPACATE_RAMA BLANCA
1120,FALSO
1121,FALSO
1122,ESUINTLA_SIPACATE_RANCHO CARRILLO
1123,ESUINTLA_SIPACATE_RANCHO CARRILLO
1124,FALSO
1125,FALSO
1126,ESCUINTLA_ESCUINTLA_ESCUINTLA
1127,ESCUINTLA_ESCUINTLA_ESCUINTLA
1128,ESCUINTLA_ESCUINTLA_ESCUINTLA
1129,FALSO
1130,FALSO
1131,FALSO
1132,FALSO
1133,ESCUINTLA_ESCUINTLA_VISITA A PUBELOS
1134,FALSO
1135,FALSO
1136,ESCUINTLA_SAN JOSE_PUERTO SAN JOSE
1137,ESCUINTLA_SAN JOSE_PUERTO SAN JOSE
1138,ESCUINTLA_ESCUINTLA_PUERTO SAN JOSE
1139,ESCUINTLA_ESCUINTLA_PUERTO SAN JOSE
1140,TOTONICAPAN_TOTONICAPAN_CENTRO
1141,TOTONICAPAN_TOTONICAPAN_CENTRO
1142,TOTONICAPAN_TOTONICAPAN_CENTRO
1143,ESCUINTLA_ESCUINTLA_PUERTO SAN JOSE
1144,ESCUINTLA_ESCUINTLA_PUERTO SAN JOSE
1145,RETALHULEU_SAN MATIN ZAPOTITLAN_IRTRA
1146,RETALHULEU_SAN MATIN ZAPOTITLAN_IRTRA
1147,CHIMALTENANGO_CHIMALTENANGO_CHIMALTENANGO
1148,CHIMALTENANGO_CHIMALTENANGO_CHIMALTENANGO
1149,QUETZLATENANGO_QUETZALTENANGO_QUETZALTENANGO
1150,QUETZLATENANGO_QUETZALTENANGO_QUETZALTENANGO
1151,QUETZLATENANGO_QUETZALTENANGO_CENTRO COMERCIAL
1152,QUETZLATENANGO_QUETZALTENANGO_CENTRO COMERCIAL
1153,QUETZLATENANGO_QUETZALTENANGO_CENTRO COMERCIAL
1154,FALSO
1155,FALSO
1156,FALSO
1157,FALSO
1158,RETALHULEU_EL PALMAR_EL PALMAR
1159,RETALHULEU_EL PALMAR_EL PALMAR
1160,RETALHULEU_EL PALMAR_EL PALMAR
1161,FALSO
1162,FALSO
1163,GUATEMALA_GUATEMALA_PARQUE CENTRAL
1164,GUATEMALA_GUATEMALA_PARQUE CENTRAL
1165,FALSO
1166,FALSO
1167,HUEHUETENANGO_HUEHUETENANGO_HUEHUETENANGO
1168,HUEHUETENANGO_HUEHUETENANGO_HUEHUETENANGO
1169,HUEHUETENANGO_HUEHUETENANGO_HUEHUETENANGO
1170,QUETZLATENANGO_QUETZALTENANGO_TRAMITES DE LICENCIA DE CONDUCIR
1171,QUETZLATENANGO_QUETZALTENANGO_TRAMITES DE LICENCIA DE CONDUCIR
1172,QUETZLATENANGO_QUETZALTENANGO_TRAMITES DE LICENCIA DE CONDUCIR
1173,FALSO
1174,FALSO
1175,QUETZLATENANGO_QUETZALTENANGO_CERRO EL BAUL
1176,QUETZLATENANGO_QUETZALTENANGO_CERRO EL BAUL
1177,GUATEMALA_GUATEMALA_GUATEMALA
1178,GUATEMALA_GUATEMALA_GUATEMALA
1179,FALSO
1180,FALSO
1181,FALSO
1182,FALSO
1183,FALSO
1184,FALSO
1185,FALSO
1186,FALSO
1187,FALSO
1188,FALSO
1189,FALSO
1190,FALSO
1191,FALSO
1192,FALSO
1193,FALSO
1194,SOLOLÁ_PANAJACHEL_LAGO DE ATITLAN
1195,SOLOLÁ_PANAJACHEL_LAGO DE ATITLAN
1196,RETALHULEU_RETALHULEU_CENTRO RECREATIVO
1197,RETALHULEU_RETALHULEU_CENTRO RECREATIVO
1198,GUATEMALA_GUATEMALA_CENTRO COMERCIAL TIKAL FUTURA
1199,GUATEMALA_GUATEMALA_CENTRO COMERCIAL TIKAL FUTURA
1200,QUICHE_JOYABAJ_JOYABAJ
1201,QUICHE_JOYABAJ_JOYABAJ
1202,CHIMALTENANGO_CHIMALTENANGO_CHIMALTENANGO
1203,CHIMALTENANGO_CHIMALTENANGO_CHIMALTENANGO
1204,FALSO
1205,FALSO
1206,SOLOLÁ_SANTA CATARINA PALOPO_AGUAS CALIENTES
1207,SOLOLÁ_SANTA CATARINA PALOPO_AGUAS CALIENTES
1208,FALSO
1209,FALSO
1210,FALSO
1211,FALSO
1212,FALSO
1213,FALSO
1214,FALSO
1215,FALSO
1216,FALSO
1217,FALSO
1218,FALSO
1219,HUEHUETENANGO_HUEHUETENANGO_CENTRO HISTORICO
1220,HUEHUETENANGO_HUEHUETENANGO_CENTRO HISTORICO
1221,ESCUINTLA_SIQUINALA_RAMA BLANCA
1222,ESCUINTLA_SIQUINALA_RAMA BLANCA
1223,GUATEMALA_GUATEMALA_CENTRO HISTORICO
1224,GUATEMALA_GUATEMALA_CENTRO HISTORICO
1225,GUATEMALA_GUATEMALA_CENTRO HISTORICO
1226,RETALHULEU_SANTA CRUZ MULUA_IRTRA
1227,RETALHULEU_SANTA CRUZ MULUA_IRTRA
1228,FALSO
1229,FALSO
1230,FALSO
1231,QUETZLATENANGO_ALMOLONGA_AGUAS TERMALES
1232,QUETZLATENANGO_ALMOLONGA_AGUAS TERMALES
1233,FALSO
1234,FALSO
1235,RETALHULEU_SAN MARTIN ZAPOTITLAN_DINO PARK
1236,RETALHULEU_SAN MARTIN ZAPOTITLAN_DINO PARK
1237,SOLOLÁ_PANAJACHEL_LAGO
1238,SOLOLÁ_PANAJACHEL_LAGO
1239,FALSO
1240,FALSO
1241,FALSO
1242,FALSO
1243,RETALHULEU_SANTA CRUZ MULUA_XOCOMIL
1244,RETALHULEU_SANTA CRUZ MULUA_XOCOMIL
1245,RETALHULEU_SANTA CRUZ MULUA_XOCOMIL
1246,FALSO
1247,FALSO
1248,FALSO
1249,FALSO
1250,FALSO
1251,FALSO
1252,QUICHE_CHICHICASTENAGNO_VISITA FAMILIAR
1253,QUICHE_CHICHICASTENAGNO_VISITA FAMILIAR
1254,FALSO
1255,FALSO
1256,QUICHE_SANTA CRUZ DEL QUICHE_PARQUE CENTRAL
1257,QUICHE_SANTA CRUZ DEL QUICHE_PARQUE CENTRAL
1258,SOLOLÁ_SAN PEDRO LA LAGUNA_LAGO
1259,SOLOLÁ_SAN PEDRO LA LAGUNA_LAGO
1260,SOLOLÁ_SAN PEDRO LA LAGUNA_LAGO
1261,FALSO
1262,FALSO
1263,FALSO
1264,FALSO
1265,FALSO
1266,FALSO
1267,FALSO
1268,FALSO
1269,HUEHUETENANGO_LA DEMOCRACIA_LAGUNA BRAVA
1270,HUEHUETENANGO_LA DEMOCRACIA_LAGUNA BRAVA
1271,HUEHUETENANGO_LA DEMOCRACIA_LAGUNA BRAVA
1272,SOLOLÁ_PANAJACHEL_LAGO
1273,SOLOLÁ_PANAJACHEL_LAGO
1274,FALSO
1275,FALSO
1276,RETALHULEU_CHAMPERICO_MAR
1277,RETALHULEU_CHAMPERICO_MAR
1278,SUCHITEPEQUEZ_ANTIGUA GUATEMALA_CENTRO DE LA CIUDAD
1279,SUCHITEPEQUEZ_ANTIGUA GUATEMALA_CENTRO DE LA CIUDAD
1280,RETALHULEU_SAN FELIPE_XETULUL
1281,RETALHULEU_SAN FELIPE_XETULUL
1282,QUETZLATENANGO_ALMOLONGA_FUENTES GEORGINAS
1283,QUETZLATENANGO_ALMOLONGA_FUENTES GEORGINAS
1284,FALSO
1285,FALSO
1286,FALSO
1287,FALSO
1288,FALSO
1289,FALSO
1290,FALSO
1291,FALSO
1292,FALSO
1293,HUEHUETENANGO_LA DEMOCRACIA_BALNEARIO LA MESILLA
1294,HUEHUETENANGO_LA DEMOCRACIA_BALNEARIO LA MESILLA
1295,FALSO
1296,FALSO
1297,FALSO
1298,FALSO
